model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize,wiek_auta,przebieg_na_rok,automat,diesel,cena_na_1000_km,log_cena,log_przebieg,segment_silnika
 X2,2019,27989,Semi-Auto,8942,Diesel,145,58.9,2.0,1,8942.0,0,1,3130.0603891746814,10.239566854825899,9.09862638234618,1.6-2.0
 3 Series,2019,22869,Semi-Auto,11824,Diesel,145,54.3,2.0,1,11824.0,0,1,1934.117050067659,10.037537560656384,9.377971213360134,1.6-2.0
 3 Series,2019,26589,Semi-Auto,9988,Diesel,145,52.3,2.0,1,9988.0,0,1,2662.0945134160993,10.188252875406508,9.20923976653215,1.6-2.0
 1 Series,2016,14589,Automatic,45000,Diesel,30,65.7,2.0,4,11250.0,1,1,324.2,9.588023099071895,10.714439990727769,1.6-2.0
 X2,2020,38989,Semi-Auto,6000,Petrol,145,34.0,2.0,0,6000.0,0,0,6498.166666666667,10.571034834045788,8.699681400989514,1.6-2.0
 4 Series,2015,13950,Manual,25510,Petrol,160,46.3,2.0,5,5102.0,0,0,546.8443747549981,9.543234787249512,10.146865010681147,1.6-2.0
 1 Series,2020,25993,Semi-Auto,906,Petrol,145,40.4,1.5,0,906.0,0,0,28689.845474613685,10.16558254998528,6.810142450115136,<=1.5
 2 Series,2018,23024,Semi-Auto,9579,Diesel,145,64.2,2.0,2,4789.5,0,1,2403.5911890594007,10.044292429127148,9.167432870964907,1.6-2.0
 X1,2017,19229,Semi-Auto,29866,Diesel,145,55.4,2.0,3,9955.333333333334,0,1,643.8424964842965,9.864174835150587,10.304509470946918,1.6-2.0
 1 Series,2018,17995,Semi-Auto,14200,Petrol,145,36.7,1.5,2,7100.0,0,0,1267.2535211267607,9.79784922051313,9.561067663645012,<=1.5
 3 Series,2019,32398,Semi-Auto,2150,Petrol,145,42.2,2.0,1,2150.0,0,0,15068.837209302326,10.385851971480083,7.67368812926773,1.6-2.0
 4 Series,2019,29641,Semi-Auto,6650,Petrol,145,48.7,2.0,1,6650.0,0,0,4457.293233082706,10.296913817032536,8.802522498284421,1.6-2.0
 1 Series,2019,19995,Semi-Auto,2604,Diesel,145,70.6,2.0,1,2604.0,0,1,7678.571428571428,9.90323752128092,7.865187954187467,1.6-2.0
 X3,2016,21995,Semi-Auto,35700,Diesel,145,54.3,2.0,4,8925.0,0,1,616.1064425770307,9.99857043378282,10.482933978579906,1.6-2.0
 M2,2019,40995,Semi-Auto,3500,Petrol,145,29.1,3.0,1,3500.0,0,0,11712.857142857143,10.621205387030278,8.160803920954665,2.6-3.0
 1 Series,2019,19689,Manual,1581,Diesel,145,70.6,1.5,1,1581.0,0,1,12453.510436432638,9.887815383141833,7.366445148327599,<=1.5
 X7,2019,67989,Semi-Auto,17561,Petrol,145,24.8,3.0,1,17561.0,0,0,3871.5904561243665,11.12710120636704,9.773492755919941,2.6-3.0
 Z4,2019,30969,Automatic,5500,Petrol,145,38.7,2.0,1,5500.0,1,0,5630.727272727273,10.3407419831337,8.612685172875459,1.6-2.0
 Z4,2019,32989,Semi-Auto,6000,Petrol,145,38.7,2.0,1,6000.0,0,0,5498.166666666667,10.403929451547379,8.699681400989514,1.6-2.0
 X2,2019,30789,Semi-Auto,3795,Diesel,145,58.9,2.0,1,3795.0,0,1,8113.04347826087,10.334912762313824,8.241703159729818,1.6-2.0
 1 Series,2017,17985,Automatic,24229,Diesel,125,60.1,2.0,3,8076.333333333333,1,1,742.2922943580007,9.797293356129725,10.095346813810572,1.6-2.0
 X1,2017,20489,Automatic,6391,Diesel,145,65.7,2.0,3,2130.3333333333335,1,1,3205.9145673603507,9.9276434357472,8.76280248744611,1.6-2.0
 X2,2018,25969,Semi-Auto,12271,Diesel,145,61.4,2.0,2,6135.5,0,1,2116.290440876864,10.164658797946995,9.415075523607037,1.6-2.0
 3 Series,2020,34989,Semi-Auto,100,Diesel,145,50.4,2.0,0,100.0,0,1,349890.0,10.46278900535916,4.61512051684126,1.6-2.0
 X4,2019,39450,Semi-Auto,7310,Diesel,145,40.9,3.0,1,7310.0,0,1,5396.71682626539,10.582789326274021,8.897135342293316,2.6-3.0
 3 Series,2019,34989,Semi-Auto,6000,Diesel,145,49.6,2.0,1,6000.0,0,1,5831.5,10.46278900535916,8.699681400989514,1.6-2.0
 4 Series,2016,18669,Semi-Auto,16622,Petrol,160,44.8,2.0,4,4155.5,0,0,1123.1500421128624,9.834619673237327,9.718542557535459,1.6-2.0
 1 Series,2016,19773,Semi-Auto,31661,Petrol,200,39.8,3.0,4,7915.25,0,0,624.522282934841,9.892072649720829,10.362872502633723,2.6-3.0
 X2,2019,27669,Semi-Auto,13440,Diesel,145,58.9,2.0,1,13440.0,0,1,2058.7053571428573,10.228067931903828,9.506065016071148,1.6-2.0
 5 Series,2019,27489,Automatic,6499,Hybrid,135,156.9,2.0,1,6499.0,1,0,4229.727650407755,10.221541203633324,8.779557455883728,1.6-2.0
 4 Series,2019,25285,Semi-Auto,9212,Petrol,145,45.6,2.0,1,9212.0,0,0,2744.7894051237517,10.137966613514083,9.128370809108931,1.6-2.0
 X5,2019,44850,Automatic,12369,Diesel,145,37.7,3.0,1,12369.0,1,1,3626.000485083677,10.711078867486941,9.423029465386534,2.6-3.0
 X5,2019,44850,Automatic,9740,Diesel,145,37.7,3.0,1,9740.0,1,1,4604.722792607803,10.711078867486941,9.184099060770956,2.6-3.0
 X5,2019,44850,Semi-Auto,9341,Diesel,145,37.7,3.0,1,9341.0,0,1,4801.413124933091,10.711078867486941,9.142275641062053,2.6-3.0
 X5,2019,44850,Automatic,12000,Diesel,145,37.7,3.0,1,12000.0,1,1,3737.5,10.711078867486941,9.392745258631441,2.6-3.0
 5 Series,2019,30290,Automatic,5800,Hybrid,145,49.6,2.0,1,5800.0,1,0,5222.413793103448,10.318572904021282,8.665785595466064,1.6-2.0
 1 Series,2019,24850,Manual,3602,Petrol,145,41.5,1.5,1,3602.0,0,0,6898.94503053859,10.120613031524774,8.189522110748094,<=1.5
 1 Series,2019,30700,Automatic,7381,Petrol,145,34.5,2.0,1,7381.0,1,0,4159.328004335456,10.332017933575289,8.906799883589944,1.6-2.0
 X5,2019,52995,Semi-Auto,5256,Petrol,145,27.2,3.0,1,5256.0,0,0,10082.762557077625,10.877952848461355,8.567315800819449,2.6-3.0
 Z4,2020,32995,Semi-Auto,102,Petrol,145,38.7,2.0,0,102.0,0,0,323480.39215686277,10.404111313817522,4.634728988229636,1.6-2.0
 X5,2019,47975,Semi-Auto,6413,Diesel,145,37.7,3.0,1,6413.0,0,1,7480.898175580851,10.7784353208759,8.7662383802531,2.6-3.0
 X3,2019,54595,Semi-Auto,1604,Petrol,145,24.8,3.0,1,1604.0,0,0,34036.78304239401,10.907697582448167,7.380879035564116,2.6-3.0
 3 Series,2020,37995,Semi-Auto,102,Petrol,145,40.4,2.0,0,102.0,0,0,372500.0,10.545209851103886,4.634728988229636,1.6-2.0
 X4,2019,47541,Automatic,7555,Diesel,145,40.9,3.0,1,7555.0,1,1,6292.653871608207,10.769347775610917,8.9300972286214,2.6-3.0
 X3,2019,40661,Automatic,3755,Diesel,145,54.3,2.0,1,3755.0,1,1,10828.495339547271,10.613024681075675,8.231109840328154,1.6-2.0
 2 Series,2019,29991,Automatic,1893,Petrol,145,47.9,2.0,1,1893.0,1,0,15843.10618066561,10.30865261563529,7.546446273746024,1.6-2.0
 1 Series,2019,23771,Manual,3559,Petrol,145,44.1,1.5,1,3559.0,0,0,6679.123349255408,10.076221629305257,8.177515823846075,<=1.5
 1 Series,2019,16995,Automatic,9399,Diesel,145,70.6,2.0,1,9399.0,1,1,1808.1710820300034,9.740674462130217,9.148464968258095,1.6-2.0
 3 Series,2017,18489,Automatic,18374,Diesel,145,64.2,2.0,3,6124.666666666667,1,1,1006.2588440187221,9.824931239630352,9.818746324081037,1.6-2.0
 2 Series,2020,26989,Semi-Auto,3000,Petrol,145,47.9,2.0,0,3000.0,0,0,8996.333333333334,10.203184654566114,8.006700845440367,1.6-2.0
 7 Series,2020,55489,Semi-Auto,10300,Diesel,145,41.5,3.0,0,10300.0,0,1,5387.281553398057,10.92394008189247,9.239996256883693,2.6-3.0
 X6,2020,59989,Semi-Auto,3000,Diesel,145,34.9,3.0,0,3000.0,0,1,19996.333333333332,11.001916491063295,8.006700845440367,2.6-3.0
 1 Series,2017,18642,Semi-Auto,28120,Diesel,125,60.1,2.0,3,9373.333333333334,0,1,662.9445234708393,9.833172378621102,10.24427190716996,1.6-2.0
 X5,2019,48190,Automatic,7580,Diesel,145,37.7,3.0,1,7580.0,1,1,6357.519788918205,10.782906809634378,8.933400396056303,2.6-3.0
 2 Series,2019,18580,Manual,6556,Petrol,145,40.9,1.5,1,6556.0,0,0,2834.045149481391,9.82984101236783,8.788288460263619,<=1.5
 3 Series,2019,31380,Automatic,7307,Diesel,145,49.6,2.0,1,7307.0,1,1,4294.512111673737,10.353926026287024,8.896724917497897,1.6-2.0
 Z4,2019,29941,Semi-Auto,5465,Petrol,145,38.7,2.0,1,5465.0,0,0,5478.68252516011,10.306984057549448,8.606302366488013,1.6-2.0
 4 Series,2019,39200,Semi-Auto,6455,Petrol,145,39.2,3.0,1,6455.0,0,0,6072.811773818745,10.576432025778553,8.772765209949785,2.6-3.0
 1 Series,2019,23770,Automatic,7287,Petrol,145,42.8,1.5,1,7287.0,1,0,3261.9733772471527,10.07617956035424,8.893984438939794,<=1.5
 5 Series,2019,31670,Automatic,11537,Diesel,145,62.8,2.0,1,11537.0,1,1,2745.0810435988556,10.363125139532686,9.353401214816834,1.6-2.0
 4 Series,2019,25160,Semi-Auto,7208,Diesel,145,65.7,2.0,1,7208.0,0,1,3490.566037735849,10.133010710814377,8.883085524404578,1.6-2.0
 5 Series,2020,35793,Semi-Auto,15,Petrol,145,48.7,2.0,0,15.0,0,0,2386200.0,10.48550762254391,2.772588722239781,1.6-2.0
 5 Series,2020,41995,Semi-Auto,100,Diesel,145,60.1,2.0,0,100.0,0,1,419950.0,10.645305842559727,4.61512051684126,1.6-2.0
 3 Series,2018,19895,Semi-Auto,13909,Diesel,145,60.1,2.0,2,6954.5,0,1,1430.3688259400387,9.89822372286103,9.540363284917488,1.6-2.0
 X3,2018,36451,Semi-Auto,10300,Diesel,145,48.7,3.0,2,5150.0,0,1,3538.932038834951,10.503724171902725,9.239996256883693,2.6-3.0
 2 Series,2020,33065,Semi-Auto,102,Diesel,145,49.6,2.0,0,102.0,0,1,324166.6666666667,10.406230600108763,4.634728988229636,1.6-2.0
 3 Series,2020,42430,Semi-Auto,102,Diesel,145,50.4,2.0,0,102.0,0,1,415980.39215686277,10.65561093819637,4.634728988229636,1.6-2.0
 1 Series,2018,17495,Semi-Auto,7700,Petrol,145,36.7,1.5,2,3850.0,0,0,2272.077922077922,9.769670404801788,8.94910546953925,<=1.5
 X4,2020,60995,Semi-Auto,100,Petrol,145,24.8,3.0,0,100.0,0,0,609950.0,11.018547172582839,4.61512051684126,2.6-3.0
 X1,2019,26995,Semi-Auto,4183,Diesel,145,65.7,2.0,1,4183.0,0,1,6453.502271097299,10.203406942652387,8.339023005744759,1.6-2.0
 X2,2018,23995,Semi-Auto,21271,Diesel,145,58.9,2.0,2,10635.5,0,1,1128.0616802218983,10.085600754292345,9.965146932922856,1.6-2.0
 i3,2017,20495,Automatic,20082,Hybrid,135,470.8,0.0,3,6694.0,1,0,1020.5656807090927,9.927936232938437,9.907628965036679,<=1.5
 3 Series,2020,39995,Semi-Auto,1898,Petrol,145,41.5,2.0,0,1898.0,0,0,21072.18124341412,10.596509725282923,7.549082710812286,1.6-2.0
 4 Series,2015,17995,Semi-Auto,44800,Diesel,145,53.3,3.0,5,8960.0,0,1,401.67410714285717,9.79784922051313,10.709985739582528,2.6-3.0
 2 Series,2019,28993,Semi-Auto,2236,Diesel,145,47.1,2.0,1,2236.0,0,1,12966.457960644006,10.274809700521592,7.71289096149013,1.6-2.0
 X3,2020,52991,Semi-Auto,4360,Hybrid,135,5.5,2.0,0,4360.0,0,0,12153.899082568807,10.87787736679393,8.380456667842767,1.6-2.0
 2 Series,2019,24390,Semi-Auto,2469,Diesel,145,52.3,2.0,1,2469.0,0,1,9878.493317132443,10.101928491209966,7.8119734296220225,1.6-2.0
 X4,2019,38380,Automatic,3502,Diesel,145,42.8,2.0,1,3502.0,1,1,10959.451741861794,10.555291769561691,8.161375023197486,1.6-2.0
 2 Series,2019,19520,Automatic,2048,Diesel,145,51.4,2.0,1,2048.0,1,1,9531.25,9.879194859967084,7.6251071482389,1.6-2.0
 X2,2018,21726,Semi-Auto,5000,Diesel,145,50.4,2.0,2,2500.0,0,1,4345.2,9.986264978993697,8.517393171418904,1.6-2.0
 1 Series,2018,17141,Semi-Auto,29869,Diesel,150,65.7,2.0,2,14934.5,0,1,573.8725769192139,9.749228533507058,10.304609911210155,1.6-2.0
 4 Series,2016,23671,Semi-Auto,26044,Diesel,205,47.9,3.0,4,6511.0,0,1,908.8849639072339,10.07200594918639,10.167581090179292,2.6-3.0
 4 Series,2018,21782,Semi-Auto,16701,Diesel,145,65.7,2.0,2,8350.5,0,1,1304.2332794443446,9.988839219635631,9.723283751713176,1.6-2.0
 2 Series,2015,16922,Semi-Auto,29538,Petrol,200,43.5,2.0,5,5907.6,0,0,572.8891597264541,9.736369829484445,10.293466703108844,1.6-2.0
 7 Series,2019,55156,Automatic,4330,Diesel,145,41.5,3.0,1,4330.0,1,1,12738.10623556582,10.917920812961631,8.373553741214627,2.6-3.0
 X3,2016,22981,Semi-Auto,33421,Diesel,150,54.3,2.0,4,8355.25,0,1,687.6215553095359,10.042423066556905,10.416969644763327,1.6-2.0
 3 Series,2018,21756,Automatic,7794,Petrol,145,47.9,2.0,2,3897.0,1,0,2791.3779830638955,9.98764486054285,8.961237781491876,1.6-2.0
 6 Series,2016,26976,Automatic,17264,Petrol,325,32.1,4.4,4,4316.0,1,0,1562.5579240037073,10.202702860801582,9.756436609824092,>3.0
 3 Series,2015,22072,Semi-Auto,27536,Petrol,200,41.5,3.0,5,5507.2,0,0,801.5688553166763,10.002065115897121,10.2232858338872,2.6-3.0
 2 Series,2019,22160,Automatic,2000,Diesel,145,49.6,2.0,1,2000.0,1,1,11080.0,10.00604414086122,7.601402334583733,1.6-2.0
 X5,2019,43956,Semi-Auto,10175,Diesel,145,37.7,3.0,1,10175.0,0,1,4320.0,10.690944412566814,9.227787285579904,2.6-3.0
 Z4,2019,38156,Semi-Auto,3140,Petrol,145,33.2,3.0,1,3140.0,0,0,12151.592356687897,10.549438298265098,8.052296499538647,2.6-3.0
 3 Series,2019,38000,Automatic,7900,Petrol,145,34.9,3.0,1,7900.0,1,0,4810.126582278481,10.545341438708522,8.974744612722734,2.6-3.0
 X1,2020,27995,Semi-Auto,2364,Diesel,145,65.7,2.0,0,2364.0,0,1,11842.216582064299,10.239781201782993,7.768533300926033,1.6-2.0
 3 Series,2020,34995,Semi-Auto,100,Petrol,145,42.2,2.0,0,100.0,0,0,349950.0,10.46296047312364,4.61512051684126,1.6-2.0
 X5,2019,69995,Semi-Auto,1606,Hybrid,135,188.3,3.0,1,1606.0,0,0,43583.43711083437,11.156179089908926,7.382124365737512,2.6-3.0
 1 Series,2019,16695,Semi-Auto,5100,Diesel,145,72.4,1.5,1,5100.0,0,1,3273.5294117647063,9.722864552377755,8.537191877922927,<=1.5
 2 Series,2019,21995,Semi-Auto,6100,Diesel,145,62.8,2.0,1,6100.0,0,1,3605.737704918033,9.99857043378282,8.716207971151853,1.6-2.0
 1 Series,2020,24995,Semi-Auto,102,Petrol,145,40.4,1.5,0,102.0,0,0,245049.01960784316,10.12643108384767,4.634728988229636,<=1.5
 1 Series,2020,28455,Semi-Auto,102,Petrol,145,42.8,1.5,0,102.0,0,0,278970.58823529416,10.256079171037225,4.634728988229636,<=1.5
 2 Series,2015,15882,Semi-Auto,23742,Petrol,125,51.4,1.5,5,4748.4,0,0,668.9411170078342,9.672941671455156,10.075043029177243,<=1.5
 X1,2013,8595,Manual,72834,Diesel,160,51.4,2.0,7,10404.857142857143,0,1,118.00807315264848,9.05893591781695,11.195951887883048,1.6-2.0
 5 Series,2014,11995,Automatic,36450,Diesel,30,62.8,2.0,6,6075.0,1,1,329.08093278463645,9.392245175273795,10.503724171902725,1.6-2.0
 2 Series,2018,19681,Semi-Auto,15609,Diesel,150,49.6,2.0,2,7804.5,0,1,1260.8751361394068,9.887408982323437,9.655667013509477,1.6-2.0
 3 Series,2017,20991,Semi-Auto,26321,Diesel,150,56.5,3.0,3,8773.666666666666,0,1,797.5000949811937,9.951849053414007,10.178160370394268,2.6-3.0
 5 Series,2015,16082,Semi-Auto,43836,Diesel,30,62.8,2.0,5,8767.2,0,1,366.8674149101195,9.685455913108095,10.688233488623478,1.6-2.0
 3 Series,2015,15981,Semi-Auto,33836,Diesel,125,60.1,2.0,5,6767.2,0,1,472.3076013713205,9.679155795585109,10.429310157308027,1.6-2.0
 X2,2019,29960,Semi-Auto,6321,Diesel,145,58.9,2.0,1,6321.0,0,1,4739.7563676633445,10.307618437631156,8.751790892775563,1.6-2.0
 X5,2019,45840,Automatic,10923,Diesel,145,37.7,3.0,1,10923.0,1,1,4196.649272177973,10.732912351388622,9.298717482593595,2.6-3.0
 4 Series,2019,25866,Automatic,4767,Petrol,145,48.7,2.0,1,4767.0,1,0,5426.054122089364,10.16068464397519,8.469682208745185,1.6-2.0
 X1,2019,27006,Automatic,3195,Diesel,145,60.1,2.0,1,3195.0,1,1,8452.582159624413,10.203814342520987,8.069655306886165,1.6-2.0
 3 Series,2019,33475,Semi-Auto,8576,Diesel,145,49.6,2.0,1,8576.0,0,1,3903.3348880597014,10.418554170559373,9.056839480990421,1.6-2.0
 2 Series,2018,21991,Automatic,4828,Hybrid,135,113.0,1.5,2,2414.0,1,0,4554.888152444076,9.998388557730848,8.482394685873542,<=1.5
 3 Series,2017,18908,Semi-Auto,34134,Diesel,145,53.3,3.0,3,11378.0,0,1,553.9344934669244,9.847340391913127,10.438078529852381,2.6-3.0
 2 Series,2019,20000,Semi-Auto,10539,Petrol,145,47.9,2.0,1,10539.0,0,0,1897.7132555270898,9.903487552536127,9.262932822095353,1.6-2.0
 2 Series,2019,26481,Manual,2033,Petrol,145,52.3,1.5,1,2033.0,0,0,13025.57796360059,10.184182773688342,7.617759576608505,<=1.5
 2 Series,2018,23702,Semi-Auto,25029,Petrol,145,39.8,3.0,2,12514.5,0,0,946.9815014583083,10.073314711748393,10.12783038442582,2.6-3.0
 X5,2019,46756,Automatic,6650,Diesel,145,37.7,3.0,1,6650.0,1,1,7030.977443609022,10.752697868727662,8.802522498284421,2.6-3.0
 1 Series,2016,23412,Semi-Auto,9097,Petrol,200,39.8,3.0,4,2274.25,0,0,2573.595690887106,10.06100399041111,9.115809888129949,2.6-3.0
 1 Series,2019,32541,Automatic,4260,Diesel,145,48.7,2.0,1,4260.0,1,1,7638.732394366198,10.390256111708327,8.357259153499912,1.6-2.0
 X6,2019,59991,Automatic,4509,Diesel,145,34.9,3.0,1,4509.0,1,1,13304.723885562207,11.001949829953112,8.414052432496725,2.6-3.0
 X2,2019,33551,Automatic,4501,Petrol,145,39.2,2.0,1,4501.0,1,0,7454.12130637636,10.420821948214945,8.412277021466677,1.6-2.0
 M5,2019,73990,Automatic,1501,Petrol,145,24.1,4.4,1,1501.0,1,0,49293.804130579614,11.211685227919597,7.31455283232408,>3.0
 X1,2019,34791,Semi-Auto,3796,Diesel,145,36.7,2.0,1,3796.0,0,1,9165.173867228663,10.457114011624814,8.241966560231802,1.6-2.0
 X1,2015,12979,Semi-Auto,48102,Diesel,160,52.3,2.0,5,9620.4,0,1,269.82246060454867,9.471087945687758,10.78109982421129,1.6-2.0
 2 Series,2020,23789,Semi-Auto,1500,Petrol,150,50.4,1.5,0,1500.0,0,0,15859.333333333334,10.076978567945266,7.313886831633462,<=1.5
 1 Series,2014,14869,Semi-Auto,35093,Diesel,125,60.1,2.0,6,5848.833333333333,0,1,423.7027327387228,9.607033787697222,10.465785454671082,1.6-2.0
 4 Series,2018,21789,Automatic,35423,Diesel,145,55.4,3.0,2,17711.5,1,1,615.1088275978883,9.989160534274278,10.475144835508363,2.6-3.0
 1 Series,2019,22949,Manual,1300,Petrol,145,44.1,1.5,1,1300.0,0,0,17653.076923076922,10.041029641554612,7.170888478512505,<=1.5
 X2,2019,28980,Semi-Auto,14230,Diesel,145,58.9,2.0,1,14230.0,0,1,2036.5425158116655,10.274361215874674,9.56317796268366,1.6-2.0
 X1,2020,29476,Semi-Auto,100,Diesel,145,36.7,2.0,0,100.0,0,1,294760.0,10.29133165188689,4.61512051684126,1.6-2.0
 X3,2019,54783,Semi-Auto,7536,Petrol,145,24.8,3.0,1,7536.0,0,0,7269.506369426752,10.911135205830144,8.92757950384347,2.6-3.0
 2 Series,2019,22395,Semi-Auto,2504,Diesel,145,68.9,2.0,1,2504.0,0,1,8943.690095846645,10.0165929986414,7.826044013518965,1.6-2.0
 M4,2020,56995,Semi-Auto,1200,Petrol,145,32.5,3.0,0,1200.0,0,0,47495.833333333336,10.95071882367088,7.0909098220799835,2.6-3.0
 X7,2020,79566,Semi-Auto,1000,Petrol,145,24.8,3.0,0,1000.0,0,0,79566.0,11.284342144905654,6.90875477931522,2.6-3.0
 1 Series,2019,17847,Manual,3731,Petrol,145,53.3,1.5,1,3731.0,0,0,4783.436076119003,9.789590705856016,8.224699561967235,<=1.5
 2 Series,2019,20657,Semi-Auto,4560,Petrol,145,50.4,1.5,1,4560.0,0,0,4530.043859649123,9.935809523998254,8.4252971767117,<=1.5
 X5,2015,44814,Semi-Auto,22103,Petrol,570,25.4,4.4,5,4420.6,0,0,2027.5075781568112,10.710275869585121,10.003513866603253,>3.0
 1 Series,2019,35995,Semi-Auto,1000,Petrol,145,34.5,2.0,1,1000.0,0,0,35995.0,10.491135318903403,6.90875477931522,1.6-2.0
 3 Series,2019,29995,Semi-Auto,1000,Petrol,150,42.2,2.0,1,1000.0,0,0,29995.0,10.308785980087194,6.90875477931522,1.6-2.0
 3 Series,2016,20878,Semi-Auto,25145,Diesel,160,51.4,3.0,4,6286.25,0,1,830.30423543448,9.946451251968243,10.132454117153127,2.6-3.0
 7 Series,2019,53000,Semi-Auto,3000,Diesel,145,41.5,3.0,1,3000.0,0,1,17666.666666666668,10.87804719253426,8.006700845440367,2.6-3.0
 4 Series,2017,21459,Semi-Auto,23039,Diesel,145,55.4,3.0,3,7679.666666666667,0,1,931.4206345761535,9.973899416776494,10.044987114809828,2.6-3.0
 1 Series,2019,15495,Manual,2282,Petrol,145,53.3,1.5,1,2282.0,0,0,6790.096406660824,9.648272670221848,7.733245646529795,<=1.5
 2 Series,2019,22995,Manual,1000,Petrol,145,42.8,1.5,1,1000.0,0,0,22995.0,10.043032079974024,6.90875477931522,<=1.5
 5 Series,2019,28395,Semi-Auto,1792,Diesel,145,62.8,2.0,1,1792.0,0,1,15845.424107142857,10.253968352311533,7.491645473605133,1.6-2.0
 X1,2019,30995,Semi-Auto,1000,Diesel,145,60.1,2.0,1,1000.0,0,1,30995.0,10.34158118013602,6.90875477931522,1.6-2.0
 4 Series,2019,30150,Semi-Auto,7701,Petrol,145,48.7,2.0,1,7701.0,0,0,3915.0759641604986,10.313940202155331,8.949235314374855,1.6-2.0
 2 Series,2016,15591,Semi-Auto,68185,Diesel,125,60.1,2.0,4,17046.25,0,1,228.65732932463152,9.654449103676551,11.129994544166644,1.6-2.0
 1 Series,2014,11552,Semi-Auto,66449,Petrol,125,50.4,1.6,6,11074.833333333334,0,0,173.84761245466447,9.354613861132608,11.104205064141391,1.6-2.0
 2 Series,2018,20642,Semi-Auto,6614,Petrol,145,36.2,2.0,2,3307.0,0,0,3120.955548835803,9.935083114125879,8.797095076549056,1.6-2.0
 1 Series,2017,15391,Semi-Auto,25131,Petrol,145,55.5,1.5,3,8377.0,0,0,612.4308622816442,9.641538201979953,10.131897213522837,<=1.5
 X1,2015,15881,Semi-Auto,21992,Diesel,160,52.3,2.0,5,4398.4,0,1,722.1262277191706,9.672878705110646,9.998479499891696,1.6-2.0
 X2,2019,40428,Semi-Auto,100,Petrol,145,34.0,2.0,1,100.0,0,0,404280.0,10.607277893194553,4.61512051684126,1.6-2.0
 X7,2019,69995,Semi-Auto,5283,Diesel,145,33.6,3.0,1,5283.0,0,1,13249.100889646033,11.156179089908926,8.572438665642215,2.6-3.0
 6 Series,2016,26420,Semi-Auto,29403,Petrol,260,35.8,3.0,4,7350.75,0,0,898.547767234636,10.181876578076317,10.288885998493978,2.6-3.0
 4 Series,2016,22540,Semi-Auto,24932,Diesel,160,49.6,3.0,4,6233.0,0,1,904.059040590406,10.023046787593767,10.123947506221135,2.6-3.0
 i3,2017,19948,Automatic,20929,Hybrid,135,470.8,0.0,3,6976.333333333333,1,0,953.1272397152277,9.900884166666014,9.948938815440046,<=1.5
 X1,2016,18286,Semi-Auto,35300,Diesel,125,57.6,2.0,4,8825.0,0,1,518.0169971671388,9.813891018724371,10.471666571132038,1.6-2.0
 X5,2019,52995,Semi-Auto,5853,Diesel,145,37.7,3.0,1,5853.0,0,1,9054.331112250129,10.877952848461355,8.674880467251832,2.6-3.0
 7 Series,2017,35464,Semi-Auto,28338,Diesel,145,56.5,3.0,3,9446.0,0,1,1251.4644646764061,10.47627337642489,10.25199422680701,2.6-3.0
 X4,2016,26995,Semi-Auto,13005,Diesel,145,54.3,2.0,4,3251.25,0,1,2075.740099961553,10.203406942652387,9.473166068429098,1.6-2.0
 X3,2016,21948,Semi-Auto,35621,Diesel,145,54.3,2.0,4,8905.25,0,1,616.1533926616321,9.996431298178866,10.48071870349873,1.6-2.0
 1 Series,2019,22995,Manual,1000,Petrol,145,44.1,1.5,1,1000.0,0,0,22995.0,10.043032079974024,6.90875477931522,<=1.5
 3 Series,2017,15916,Manual,24669,Petrol,145,48.7,2.0,3,8223.0,0,0,645.1822124934127,9.675080171546819,10.113343209523402,1.6-2.0
 X3,2016,24284,Semi-Auto,15497,Diesel,145,54.3,2.0,4,3874.25,0,1,1567.012970252307,10.097572976250325,9.648466262323895,1.6-2.0
 5 Series,2017,24908,Semi-Auto,8605,Diesel,145,65.7,2.0,3,2868.3333333333335,0,1,2894.5961650203367,10.122944315992342,9.060214913398545,1.6-2.0
 X3,2017,27947,Semi-Auto,33158,Diesel,200,47.1,3.0,3,11052.666666666666,0,1,842.8433560528379,10.238065138296543,10.409069451979065,2.6-3.0
 2 Series,2016,15814,Semi-Auto,28966,Petrol,125,52.3,1.5,4,7241.5,0,0,545.9504246357799,9.668650902630873,10.273912529999025,<=1.5
 3 Series,2020,41755,Semi-Auto,1881,Petrol,150,34.9,3.0,0,1881.0,0,0,22198.298777246146,10.63957448358733,7.540090320145325,2.6-3.0
 3 Series,2020,32837,Semi-Auto,1370,Diesel,150,52.3,2.0,0,1370.0,0,1,23968.61313868613,10.399311207383771,7.223295679562314,1.6-2.0
